pwsid,Name,population,service_connections,state_classification,activity_status_cd,regulating_agency,carceral_sys,count_of_viols_over5yrs_mcl,count_of_viols_over5yrs_mon,binary_viol_over5yrs_mcl,binary_viol_over5yrs_mon
CA3000585,PAGE AVENUE MUTUAL WATER COMPANY,119,37,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3000618,LIBERTY PARK WATER ASSOCIATION,85,29,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,1,0,1
CA3000734,KNOTT S BERRY FARM,3000,111,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3000825,SOUTH MIDWAY CITY MUTUAL WATER CO.,891,54,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3000940,CASPERS REGIONAL WILDERNESS PARK,215,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3000980,SMWD-NICHOLS INSTITUTE,1600,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010001,CITY OF ANAHEIM,348593,62288,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010002,CITY OF BREA,48479,12910,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010003,CITY OF BUENA PARK,81998,19081,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010004,MESA  WATER DISTRICT,110000,24436,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010008,EASTSIDE WATER ASSOCIATION,2000,333,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,1,0,1
CA3010010,CITY OF FULLERTON,139461,31185,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010017,LAGUNA BEACH COUNTY WD,18404,8737,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010018,CITY OF LA HABRA,63118,12982,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010022,GOLDEN STATE WC - WEST ORANGE COUNTY,114379,28224,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010023,CITY OF NEWPORT BEACH,68572,26484,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010027,CITY OF ORANGE,120770,35551,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010030,SANTA MARGARITA WATER DISTRICT-ID9,39684,11013,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,2,0,1
CA3010035,GOLDEN STATE WC - PLACENTIA/YORBA LINDA,50381,13074,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010036,CITY OF SAN CLEMENTE,51545,17587,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010037,YORBA LINDA WATER DISTRICT,84292,25543,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010038,CITY OF SANTA ANA,310539,45743,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010041,CITY OF SEAL BEACH,24937,5449,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,2,0,1
CA3010042,SOUTH COAST WATER DISTRICT,41118,13398,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010046,CITY OF TUSTIN,66600,14150,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010047,GOLDEN STATE WC - COWAN HEIGHTS,6997,2529,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010053,CITY OF HUNTINGTON BEACH,201000,53348,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010062,CITY OF GARDEN GROVE,174226,34644,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010064,CITY OF WESTMINSTER,90911,20763,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010068,EAST ORANGE COUNTY WD - RZ,3464,1211,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010069,CITY OF FOUNTAIN VALLEY,56747,17072,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010073,MOULTON NIGUEL WATER DISTRICT,170236,52666,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010079,EL TORO WATER DISTRICT,51800,9530,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010082,SERRANO WATER DISTRICT,5659,2346,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010092,IRVINE RANCH WATER DISTRICT,444800,121167,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,1,0,1
CA3010094,TRABUCO CANYON WATER DISTRICT,13659,4170,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,nonexclusive_carceral,0,0,0,0
CA3010097,MIDWAY CITY MUTUAL WC,1305,198,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,1,0,1
CA3010100,CITY OF LA PALMA,15948,4368,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3010101,SANTA MARGARITA WATER DISTRICT,168289,56265,COMMUNITY,A ,DISTRICT 08 - SANTA ANA,non_carceral,0,0,0,0
CA3100011,AUBURN VALLEY COMMUNITY SERVICE DIS,290,143,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100014,BAKER RANCH WATER CORP,150,31,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,2,0,1
CA3100029,TAHOE CITY PUD - TIMBERLAND,200,138,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100034,DSPUD-BIG BEND,38,38,TRANSIENT NON-COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3100038,HEATHER GLEN COMMUNITY SERVICE DIST,250,101,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100041,ALPINE MEADOWS PROPERTY OWNERS ASSO,250,129,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100043,GOLD HILL MOBILEHOME PARK,75,32,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100069,AUBURN RIDGE WOODS,75,54,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100528,GOLDEN HILLS MUTUAL WATER CO,84,32,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3100538,ROSECREST MUTUAL,31,15,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3103310,EMIGRANT GAP MUTUAL WATER CO.,125,43,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3103835,LAKEVIEW HILLS COMMUNITY ASSOC,499,153,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3103836,HIDDEN VALLEY COMMUNITY ASSOCIATION,499,165,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3104449,CAMP WINTHERS,100,4,TRANSIENT NON-COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3107339,FOLSOM LAKE MUTUAL WATER CO,333,101,COMMUNITY,A ,LPA61 - PLACER COUNTY,non_carceral,0,0,0,0
CA3110001,NORTH TAHOE PUD - MAIN,6321,3261,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110003,FORESTHILL PUBLIC UTILITY DIST,6782,2060,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110004,CITY OF LINCOLN,54538,24205,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110005,PLACER CWA - AUBURN/BOWMAN,27294,8539,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110006,PLACER CWA - COLFAX,3149,955,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110008,CITY OF ROSEVILLE,155612,52040,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,nonexclusive_carceral,0,0,0,0
CA3110009,MEADOW VISTA CWD,4183,1555,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110010,TAHOE CITY PUD - MAIN,5661,2902,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110011,TAHOE CITY PUD - MCKINNEY/QUAIL,844,560,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110012,AGATE BAY WATER COMPANY,2500,584,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,1,0,1
CA3110013,TAHOE CITY PUD - TAHOE CEDARS,793,1181,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110015,FULTON WATER COMPANY,2593,926,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110017,SIERRA LAKES COUNTY WATER DIST,824,841,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110018,TAHOE PARK WATER COMPANY,750,438,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,1,0,1
CA3110019,SQUAW VALLEY MWC,756,270,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110020,OLYMPIC VALLEY PSD,1165,901,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110022,MCKINNEY WATER DISTRICT,853,254,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,1,0,1
CA3110023,NORTH TAHOE PUD - CARNELIAN WOODS,524,273,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110024,PLACER CWA - ALTA,748,270,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110025,PLACER CWA - FOOTHILL,89544,27694,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,nonexclusive_carceral,0,0,0,0
CA3110026,NEVADA ID - NORTH AUBURN,6870,2398,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,nonexclusive_carceral,0,0,0,0
CA3110028,NORTHSTAR C.S.D.,15452,955,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110029,ALPINE SPRINGS COUNTY WATER DISTRICT,2200,670,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110031,WARD WELL WATER COMPANY,425,226,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110034,CHRISTIAN VALLEY PARK CSD,1800,633,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110035,PCWA - WEIMAR,1689,613,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110036,NORTH TAHOE PUD - DOLLAR COVE,507,275,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110040,PLACER CWA - BIANCHI ESTATES,110,39,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110041,MIDWAY HEIGHTS C. W. D.,1491,452,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110042,TAHOE CITY PUD - TAHOE SWISS VILLAGE,3363,413,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110043,TAHOE CITY PUD - MADDEN CREEK,300,183,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110044,TAHOE CITY PUD - ALPINE PEAKS,201,97,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110047,TALMONT RESORT IMPROVEMENT DISTRICT,300,347,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,1,0,1
CA3110048,PLACER CSA - SHERIDAN,653,198,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110049,TAHOE PARK WATER CO - SKYLAND/NIELSEN,50,96,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110050,PLACER CWA - APPLEGATE,190,68,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110051,NORTHSTAR CSD - MARTIS VALLEY,4493,1316,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110124,PLACER CWA - MONTE VISTA,46,17,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3110150,CAL AM - WEST PLACER,8861,2685,COMMUNITY,A ,DISTRICT 09 - SACRAMENTO,non_carceral,0,0,0,0
CA3200009,CALTRANS-MASSACK REST STOP,350,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3200020,CALTRANS-L.T. DAVIS RESTSTOP,200,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3200022,CALTRANS-CHESTER SAFETY REST STOP,120,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3200049,DREAM CATCHER CAMPGROUND,30,15,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200063,COPPERCREEK CAMPGROUND,150,1,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200078,FRCCSD OLD MILL RANCH,32,36,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200102,WHITEHAWK RANCH MWC,765,201,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3200104,GRIZZLY LAKE CSD-DELLEKER,1314,351,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,4,1,1,1
CA3200107,GRIZZLY LAKE CSD-CROCKER/WELCH,215,73,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,2,0,1
CA3200114,EVERGREEN MOTEL & MHP,28,40,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200127,ARLINGTON HEIGHTS MHP,33,39,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200130,PRATTVILLE WATER ASSN,40,34,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200134,BLAIRSDEN WATER USERS ASSN,200,50,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,2,0,1
CA3200138,MEADOW EDGE MHP,53,31,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200148,FEATHER RIVER RV & MHP,741,18,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200155,FRCCSD HOT SPRINGS,25,17,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200188,GREENHORN CREEK CSD,280,136,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200189,VALIVU ESTATES MHP,54,19,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200195,GREENHAVEN HOA,38,18,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200225,SIERRA VALLEY PRESERVE,25,1,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200509,CLIO PUBLIC UTILITY DISTRICT,79,53,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200510,IVCSD CRESCENT MILLS,258,75,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3200617,RIVER RANCH RV PARK,30,35,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3200618,#N/A,25,1,TRANSIENT NON-COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3205001,WALKER RANCH CSD,150,171,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3205003,GOLD MOUNTAIN CSD,135,101,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3205006,GRIZZLY RANCH CSD,102,65,COMMUNITY,A ,LPA62 - PLUMAS COUNTY,non_carceral,0,0,0,0
CA3210001,IVCSD-GREENVILLE,630,220,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210003,CITY OF PORTOLA,2100,1154,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210004,AMERICAN VALLEY CSD,4093,1621,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210005,GRAEAGLE WATER COMPANY,737,944,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210006,LAKE ALMANOR COUNTRY CLUB MWC,6000,1721,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210007,WEST ALMANOR M.W.C.,1394,522,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3210009,CHESTER PUBLIC U.D.,2145,1284,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,1,0,1,0
CA3210010,HAMILTON BRANCH CSD,1874,645,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,1,0,1
CA3210011,PLUMAS EUREKA CSD,1534,557,COMMUNITY,A ,DISTRICT 02 - LASSEN,non_carceral,0,0,0,0
CA3301011,STONE CREEK WATER COMPANY,152,21,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301018,ANZA PINES MOBILE HOME PARK,90,47,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301028,BALDY MOUNTAIN RANCH,80,30,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301031,BANNING HTS. MUTUAL WATER CO.,567,178,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,5,0,1
CA3301040,RIVERDALE ESTATES,300,186,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301045,BLYTHE MOBILE HOME ESTATES,35,24,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301055,HARMONY HAVEN,54,12,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301107,CARVER TRACT MUTUAL WATER COMP,600,188,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301114,CHERRY VALLEY WATER COMPANY,210,75,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301115,CHIRIACO SUMMIT WATER DIST.,544,40,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3301145,MOUNTAIN CENTER CAFE,77,23,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301169,MURRIETA PALMS MOBILE HOME PARK,237,71,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301171,BRADFORD RUN RV,84,59,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301180,ANZA MUTUAL WATER COMPANY,224,85,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301209,DESERT VIEW TRAILER PARK,60,22,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301226,MWD - EAGLE MOUNTAIN,15,25,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3301267,FISHERMAN'S RETREAT,352,172,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301280,GOLDEN ERA PRODUCTIONS,500,29,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301283,GLEN EDEN SUN CLUB,566,407,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,4,0,1
CA3301294,GLEN IVY HOT SPRINGS,1087,54,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301330,INDIAN OAKS TRAILER PARK,90,63,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,3,0,1,0
CA3301355,ANZA RV RESORT,120,117,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301381,CSA 51,350,77,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301428,BLYTHE - MESA RANCH,558,188,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,4,0,1
CA3301482,ORTEGA OAKS RV PARK&CAMPGROUND,180,77,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,2,0,1,0
CA3301491,ALPINE VILLAGE,198,60,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,3,0,1,0
CA3301502,PARADISE VALLEY MWC,30,36,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301511,PINYON CREST HOA,104,91,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301512,PINYON PINES COUNTY WATER DIST,232,82,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301528,OAK HAVEN ASSOCIATION,120,36,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301529,RAMONA WATER COMPANY,250,95,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,5,0,1,0
CA3301534,RANCHO CALIMESA MOBILE HOME PARK,296,207,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3301535,RANCHO CARRILLO MWC,210,75,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301541,RECHE CANYON MUTUAL WATER CO.,150,53,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301577,CSA 62,614,120,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301588,ROYAL CARRIZO HOA,25,20,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301630,BLYTHE - HIDDEN BEACHES,393,124,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,3,0,1
CA3301676,THOMAS MOUNTAIN WATER COMPANY,157,56,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301682,TRAILS END MUTUAL WATER COMPANY,52,33,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301690,TWIN PINES BOYS RANCH,30,60,TRANSIENT NON-COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,2,0,1
CA3301717,VALLEY VIEW TRAILER PARK,135,37,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301756,KKOTTONGNAE RETREAT CAMP,80,9,TRANSIENT NON-COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3301775,HIGH VALLEYS WATER DISTRICT,733,239,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3301800,STONEWOOD CANYON ESTATES,40,26,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,1,0,1,0
CA3301863,OLIVET UNIVERSITY,212,24,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301879,SHARONDALE MESA HOA,340,244,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3301943,PLANTATION ON THE LAKE PARK,897,581,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,2,0,1
CA3301947,CHAPEL IN THE PINES,80,9,TRANSIENT NON-COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3301990,AMEZCUA - GARCIA WATER,316,79,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,1,1,1,1
CA3303003,GALINDO HOUSING FACILITY,50,38,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,1,0,1
CA3303035,THERMAL PARK,73,22,COMMUNITY,A ,LPA63 - RIVERSIDE COUNTY,non_carceral,0,0,0,0
CA3310001,COACHELLA VWD: COVE COMMUNITY,270000,111710,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3310002,BEAUMONT CHERRY VALLEY WD,66841,21679,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3310003,BLYTHE - CITY OF,9798,3399,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,nonexclusive_carceral,0,2,0,1
CA3310004,BOX SPRINGS MUTUAL WC,3382,647,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3310005,DESERT WATER AGENCY,74807,23885,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3310006,"BANNING, CITY OF",31680,12818,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,1,0,1
CA3310007,COACHELLA WATER AUTHORITY,43590,9585,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
CA3310008,MISSION SPRINGS WD,43484,13586,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,1,0,1
CA3310009,EASTERN MUNICIPAL WD,666581,175318,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,nonexclusive_carceral,0,0,0,0
CA3310012,ELSINORE VALLEY MWD,169455,48435,COMMUNITY,A ,DISTRICT 20 - RIVERSIDE,non_carceral,0,0,0,0
